point_id_yr,year,taluk,heuristic_credit_score,risk_category,recommendation,predicted_ndvi,latitude,longitude
CHI_000_2019,2019,Chincholi,65.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8753339648246765,17.32897894907857,77.45085364742937
CHI_000_2020,2020,Chincholi,63.7,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8593051433563232,17.32897894907857,77.45085364742937
CHI_000_2021,2021,Chincholi,64.7,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.886111855506897,17.32897894907857,77.45085364742937
CHI_000_2022,2022,Chincholi,64.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8804486393928528,17.32897894907857,77.45085364742937
CHI_000_2023,2023,Chincholi,65.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8769304752349854,17.32897894907857,77.45085364742937
SED_000_2019,2019,Sedam,56.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6905028223991394,17.187546710579767,77.13471960359779
SED_000_2020,2020,Sedam,47.3,High,REJECT — Poor crop health and water availability signals.,0.487495481967926,17.187546710579767,77.13471960359779
SED_000_2021,2021,Sedam,59.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.777930498123169,17.187546710579767,77.13471960359779
SED_000_2022,2022,Sedam,58.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7615518569946289,17.187546710579767,77.13471960359779
SED_000_2023,2023,Sedam,57.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7181258797645569,17.187546710579767,77.13471960359779
CHI_000_2019,2019,Chittapur,65.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8547335267066956,17.127420339234117,77.07200178200956
CHI_000_2020,2020,Chittapur,60.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7670613527297974,17.127420339234117,77.07200178200956
CHI_000_2021,2021,Chittapur,65.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8738295435905457,17.127420339234117,77.07200178200956
CHI_000_2022,2022,Chittapur,64.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.84706050157547,17.127420339234117,77.07200178200956
CHI_000_2023,2023,Chittapur,64.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.842078447341919,17.127420339234117,77.07200178200956
JEW_000_2019,2019,Jewargi,67.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8920862078666687,17.0535653835029,76.49532558199996
JEW_000_2020,2020,Jewargi,64.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8298630714416504,17.0535653835029,76.49532558199996
JEW_000_2021,2021,Jewargi,65.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8518015146255493,17.0535653835029,76.49532558199996
JEW_000_2022,2022,Jewargi,66.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.877411425113678,17.0535653835029,76.49532558199996
JEW_000_2023,2023,Jewargi,67.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8766688704490662,17.0535653835029,76.49532558199996
KAL_000_2019,2019,Kalagi,59.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.750379741191864,17.435880012714865,77.19701644385303
KAL_000_2020,2020,Kalagi,51.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.5198423266410828,17.435880012714865,77.19701644385303
KAL_000_2021,2021,Kalagi,59.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6836932897567749,17.435880012714865,77.19701644385303
KAL_000_2022,2022,Kalagi,62.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7716436386108398,17.435880012714865,77.19701644385303
KAL_000_2023,2023,Kalagi,61.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7940526008605957,17.435880012714865,77.19701644385303
KAM_000_2019,2019,Kamalapur,69.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7676175832748413,17.499439906545753,76.98657634352695
KAM_000_2020,2020,Kamalapur,63.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6445100903511047,17.499439906545753,76.98657634352695
KAM_000_2021,2021,Kamalapur,74.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.901870608329773,17.499439906545753,76.98657634352695
KAM_000_2022,2022,Kamalapur,71.7,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8434574604034424,17.499439906545753,76.98657634352695
KAM_000_2023,2023,Kamalapur,72.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8491693735122681,17.499439906545753,76.98657634352695
YAD_000_2019,2019,Yadrami,37.9,High,REJECT — Poor crop health and water availability signals.,0.3850468099117279,16.90831453611482,76.55310034801698
YAD_000_2020,2020,Yadrami,30.4,High,REJECT — Poor crop health and water availability signals.,0.21230414509773254,16.90831453611482,76.55310034801698
YAD_000_2021,2021,Yadrami,35.6,High,REJECT — Poor crop health and water availability signals.,0.35774895548820496,16.90831453611482,76.55310034801698
YAD_000_2022,2022,Yadrami,39.0,High,REJECT — Poor crop health and water availability signals.,0.4309888780117035,16.90831453611482,76.55310034801698
YAD_000_2023,2023,Yadrami,39.0,High,REJECT — Poor crop health and water availability signals.,0.4180435836315155,16.90831453611482,76.55310034801698
SHA_000_2019,2019,Shahabad,66.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7326520681381226,17.087697810999575,77.03077543205494
SHA_000_2020,2020,Shahabad,56.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.5264567732810974,17.087697810999575,77.03077543205494
SHA_000_2021,2021,Shahabad,69.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8426511287689209,17.087697810999575,77.03077543205494
SHA_000_2022,2022,Shahabad,69.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8266833424568176,17.087697810999575,77.03077543205494
SHA_000_2023,2023,Shahabad,66.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7535158395767212,17.087697810999575,77.03077543205494
BAS_000_2019,2019,Basavakalyan,42.4,High,REJECT — Poor crop health and water availability signals.,0.4426738917827606,17.795874213683355,76.97618965075038
BAS_000_2020,2020,Basavakalyan,34.4,High,REJECT — Poor crop health and water availability signals.,0.26010626554489136,17.795874213683355,76.97618965075038
BAS_000_2021,2021,Basavakalyan,38.2,High,REJECT — Poor crop health and water availability signals.,0.354645699262619,17.795874213683355,76.97618965075038
BAS_000_2022,2022,Basavakalyan,35.9,High,REJECT — Poor crop health and water availability signals.,0.3069347143173218,17.795874213683355,76.97618965075038
BAS_000_2023,2023,Basavakalyan,40.4,High,REJECT — Poor crop health and water availability signals.,0.4005345106124878,17.795874213683355,76.97618965075038
BHA_000_2019,2019,Bhalki,69.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9259693026542664,18.13224618276872,77.0939901447852
BHA_000_2020,2020,Bhalki,69.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9051287174224854,18.13224618276872,77.0939901447852
BHA_000_2021,2021,Bhalki,68.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9014340043067932,18.13224618276872,77.0939901447852
BHA_000_2022,2022,Bhalki,67.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9064472317695618,18.13224618276872,77.0939901447852
BHA_000_2023,2023,Bhalki,68.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9167789220809937,18.13224618276872,77.0939901447852
AUR_000_2019,2019,Aurad,50.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.543545663356781,18.375994656840945,77.38401101049611
AUR_000_2020,2020,Aurad,40.6,High,REJECT — Poor crop health and water availability signals.,0.3302367329597473,18.375994656840945,77.38401101049611
AUR_000_2021,2021,Aurad,42.4,High,REJECT — Poor crop health and water availability signals.,0.36343708634376526,18.375994656840945,77.38401101049611
AUR_000_2022,2022,Aurad,42.8,High,REJECT — Poor crop health and water availability signals.,0.372822105884552,18.375994656840945,77.38401101049611
AUR_000_2023,2023,Aurad,48.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.5049459338188171,18.375994656840945,77.38401101049611
BID_000_2019,2019,Bidar,45.5,High,REJECT — Poor crop health and water availability signals.,0.529889702796936,17.87778233007338,77.45626910744218
BID_000_2020,2020,Bidar,39.6,High,REJECT — Poor crop health and water availability signals.,0.37771075963974,17.87778233007338,77.45626910744218
BID_000_2021,2021,Bidar,42.1,High,REJECT — Poor crop health and water availability signals.,0.4209088087081909,17.87778233007338,77.45626910744218
BID_000_2022,2022,Bidar,40.5,High,REJECT — Poor crop health and water availability signals.,0.41656333208084106,17.87778233007338,77.45626910744218
BID_000_2023,2023,Bidar,46.6,High,REJECT — Poor crop health and water availability signals.,0.5528237819671631,17.87778233007338,77.45626910744218
HUM_000_2019,2019,Humnabad,58.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7500426769256592,17.915573873100016,77.14294871051142
HUM_000_2020,2020,Humnabad,52.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6023350358009338,17.915573873100016,77.14294871051142
HUM_000_2021,2021,Humnabad,55.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6750311255455017,17.915573873100016,77.14294871051142
HUM_000_2022,2022,Humnabad,53.7,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6425624489784241,17.915573873100016,77.14294871051142
HUM_000_2023,2023,Humnabad,58.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7365166544914246,17.915573873100016,77.14294871051142
CHI_000_2019,2019,Chitguppa,59.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7612530589103699,17.669065080490892,77.28169258715772
CHI_000_2020,2020,Chitguppa,58.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7152615785598755,17.669065080490892,77.28169258715772
CHI_000_2021,2021,Chitguppa,62.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7980605363845825,17.669065080490892,77.28169258715772
CHI_000_2022,2022,Chitguppa,63.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8161568641662598,17.669065080490892,77.28169258715772
CHI_000_2023,2023,Chitguppa,59.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7569143176078796,17.669065080490892,77.28169258715772
KAM_000_2019,2019,Kamalnagar,59.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7726386189460754,18.34653449533213,77.26947826259156
KAM_000_2020,2020,Kamalnagar,52.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6138292551040649,18.34653449533213,77.26947826259156
KAM_000_2021,2021,Kamalnagar,61.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8157729506492615,18.34653449533213,77.26947826259156
KAM_000_2022,2022,Kamalnagar,57.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7447445392608643,18.34653449533213,77.26947826259156
KAM_000_2023,2023,Kamalnagar,60.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.793272852897644,18.34653449533213,77.26947826259156
HUL_000_2019,2019,Hulsoor,49.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.652908444404602,17.963483063994186,76.9923202613989
HUL_000_2020,2020,Hulsoor,44.9,High,REJECT — Poor crop health and water availability signals.,0.5291439294815063,17.963483063994186,76.9923202613989
HUL_000_2021,2021,Hulsoor,47.9,High,REJECT — Poor crop health and water availability signals.,0.5962170958518982,17.963483063994186,76.9923202613989
HUL_000_2022,2022,Hulsoor,46.9,High,REJECT — Poor crop health and water availability signals.,0.5966440439224243,17.963483063994186,76.9923202613989
HUL_000_2023,2023,Hulsoor,50.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6773960590362549,17.963483063994186,76.9923202613989
LIN_000_2019,2019,Lingasuguru,40.5,High,REJECT — Poor crop health and water availability signals.,0.45092684030532837,16.179389628775834,76.38841688692513
LIN_000_2020,2020,Lingasuguru,40.3,High,REJECT — Poor crop health and water availability signals.,0.45297423005104065,16.179389628775834,76.38841688692513
LIN_000_2021,2021,Lingasuguru,45.2,High,REJECT — Poor crop health and water availability signals.,0.5645227432250977,16.179389628775834,76.38841688692513
LIN_000_2022,2022,Lingasuguru,46.0,High,REJECT — Poor crop health and water availability signals.,0.5873820185661316,16.179389628775834,76.38841688692513
LIN_000_2023,2023,Lingasuguru,40.2,High,REJECT — Poor crop health and water availability signals.,0.44356343150138855,16.179389628775834,76.38841688692513
RAI_001_2019,2019,Raichur,46.9,High,REJECT — Poor crop health and water availability signals.,0.4769938886165619,16.350961982158953,77.27114301631089
RAI_001_2020,2020,Raichur,40.2,High,REJECT — Poor crop health and water availability signals.,0.3529266119003296,16.350961982158953,77.27114301631089
RAI_001_2021,2021,Raichur,43.9,High,REJECT — Poor crop health and water availability signals.,0.43438172340393066,16.350961982158953,77.27114301631089
RAI_001_2022,2022,Raichur,47.2,High,REJECT — Poor crop health and water availability signals.,0.507513165473938,16.350961982158953,77.27114301631089
RAI_001_2023,2023,Raichur,45.8,High,REJECT — Poor crop health and water availability signals.,0.45958518981933594,16.350961982158953,77.27114301631089
MAN_000_2019,2019,Manvi,44.0,High,REJECT — Poor crop health and water availability signals.,0.29168957471847534,15.997662746914,77.10889390583638
